ip,is_private,total_attempts,session_duration,attempts_per_second,is_single_event,total_failures,total_successes,failure_ratio,unique_users_count,unique_users_ratio,has_root_attempt,has_valid_user_attempt,max_failure_streak,invalid_user_attempts,has_reverse_mapping_failed,ts_first,ts_last,class
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702241078,1702241080,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702242598,1702242599,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702244116,1702244118,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702245636,1702245639,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702247152,1702247154,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702248668,1702248669,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702250186,1702250188,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702251704,1702251706,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702253222,1702253224,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702254740,1702254743,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702256258,1702256260,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702257778,1702257781,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702259298,1702259301,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702260819,1702260822,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702262341,1702262343,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702263864,1702263866,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702265441,1702265443,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702266973,1702266975,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702268552,1702268554,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702270074,1702270076,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702271595,1702271597,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702273116,1702273118,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702274639,1702274641,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702276163,1702276165,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702277687,1702277689,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702279211,1702279213,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702280747,1702280749,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702282278,1702282280,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702283807,1702283809,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702285330,1702285332,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702286854,1702286856,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702288376,1702288379,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702289901,1702289903,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702292002,1702292004,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702294864,1702294866,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702297714,1702297716,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702300574,1702300576,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702303448,1702303450,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702306330,1702306332,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702309223,1702309225,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702312104,1702312106,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702314966,1702314969,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702317823,1702317824,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702320685,1702320687,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702323540,1702323542,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702326393,1702326395,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702329245,1702329248,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702332104,1702332105,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702334973,1702334974,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702337825,1702337827,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702340679,1702340681,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702343540,1702343542,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702346404,1702346406,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702349266,1702349268,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702352123,1702352125,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702354976,1702354978,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702357826,1702357828,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702360686,1702360688,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702363550,1702363553,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702366519,1702366521,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702369383,1702369385,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702371627,1702371629,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702373154,1702373155,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702374681,1702374684,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702376206,1702376208,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702377731,1702377732,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702379253,1702379255,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702380776,1702380778,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702382304,1702382306,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702383831,1702383833,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702385363,1702385366,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702386917,1702386919,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702388453,1702388456,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702389991,1702389993,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702391530,1702391532,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702393069,1702393070,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702394610,1702394612,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702396150,1702396152,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702397689,1702397690,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702399222,1702399224,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702400756,1702400757,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702402285,1702402287,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702403815,1702403817,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702405337,1702405338,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702406857,1702406859,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702408382,1702408383,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702409904,1702409906,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702411425,1702411427,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702412945,1702412947,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702414462,1702414465,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702415980,1702415982,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702417498,1702417501,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702419015,1702419017,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702420532,1702420534,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702422049,1702422051,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702423566,1702423569,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702425082,1702425085,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702426601,1702426603,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702428120,1702428122,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702429639,1702429641,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702431161,1702431163,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702432682,1702432684,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702434204,1702434207,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702435727,1702435729,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702437249,1702437252,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702438771,1702438773,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702440297,1702440299,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702441822,1702441824,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702443347,1702443349,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702444873,1702444875,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702446398,1702446401,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702447926,1702447929,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702449454,1702449455,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702450980,1702450982,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702452501,1702452504,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702454023,1702454025,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702455544,1702455546,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702457074,1702457076,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702458593,1702458595,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702460113,1702460115,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702461661,1702461663,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702463184,1702463187,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702464702,1702464704,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702466225,1702466227,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702467750,1702467752,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702469269,1702469271,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702470872,1702470874,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702472401,1702472402,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702473922,1702473923,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702475444,1702475446,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702476968,1702476970,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702478493,1702478496,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702480020,1702480023,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702481545,1702481547,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702483081,1702483083,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702484603,1702484605,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702486123,1702486125,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702487642,1702487643,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702489160,1702489162,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702490662,1702490663,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702492182,1702492184,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702493700,1702493703,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702495221,1702495223,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702496739,1702496741,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702498257,1702498260,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702499773,1702499775,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702501291,1702501293,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702502808,1702502810,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702504325,1702504328,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702505842,1702505844,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702507357,1702507359,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702508873,1702508875,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702510388,1702510390,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702511902,1702511904,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702513416,1702513418,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702514929,1702514931,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702516444,1702516446,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702518044,1702518046,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702519558,1702519559,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702521073,1702521075,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702522589,1702522591,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702524106,1702524109,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702525622,1702525624,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702527138,1702527140,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702528654,1702528656,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702530171,1702530173,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702531687,1702531689,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702533203,1702533205,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702534719,1702534721,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702536235,1702536237,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702537751,1702537753,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702539363,1702539364,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702540888,1702540890,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702542404,1702542406,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702543920,1702543922,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702545437,1702545439,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702546953,1702546955,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702548470,1702548472,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702549987,1702549989,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702551503,1702551504,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702553019,1702553021,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702554535,1702554537,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702556058,1702556060,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702557578,1702557580,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702559097,1702559099,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702560619,1702560621,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702562140,1702562143,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702563663,1702563664,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702565186,1702565188,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702566710,1702566712,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702568234,1702568237,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702569756,1702569757,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702571277,1702571279,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702572798,1702572800,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702574318,1702574320,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702575838,1702575840,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702577354,1702577355,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702578867,1702578869,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702580382,1702580384,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702581896,1702581898,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702583410,1702583412,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702584924,1702584927,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702586439,1702586441,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702587953,1702587955,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702589467,1702589470,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702590982,1702590984,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702592498,1702592500,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702594013,1702594014,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702595527,1702595529,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702597043,1702597044,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702598557,1702598559,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702600073,1702600075,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702601591,1702601593,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702603107,1702603108,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702604623,1702604625,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702606140,1702606142,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702607657,1702607659,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702609175,1702609177,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702610692,1702610694,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702612208,1702612210,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702613725,1702613728,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702615242,1702615244,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702616764,1702616767,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702618281,1702618283,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702619798,1702619801,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702621318,1702621320,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702622834,1702622836,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702624351,1702624354,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702625868,1702625870,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702627387,1702627390,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702628904,1702628906,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702630422,1702630424,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702631941,1702631943,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702633458,1702633460,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702634976,1702634979,1
115.71.16.143,0,2,1,1.0,0,2,0,1.0,1,0.5,0,0,2,2,0,1702636494,1702636495,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702638012,1702638014,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702639529,1702639532,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702641047,1702641049,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702642567,1702642569,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702644088,1702644090,1
115.71.16.143,0,2,3,0.5,0,2,0,1.0,1,0.5,0,0,2,2,0,1702645608,1702645611,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702647134,1702647136,1
115.71.16.143,0,2,2,0.666667,0,2,0,1.0,1,0.5,0,0,2,2,0,1702648661,1702648663,1
