alert_kind,alert_type,ts_alert,ip,session_duration,total_attempts,layer1_class,layer1_label,layer2_score,layer2_anomaly,had_early_alert,alert_subtype,ts_first,attempts_so_far,failures_so_far,reason,event_index
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702787612,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702746131,103.207.39.212,9.0,5.0,2.0,Scan,0.1191,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702793852,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702788516,220.189.210.211,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702788568,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702773739,51.15.207.143,30.0,13.0,3.0,Brute-force,-0.0191,1.0,1.0,,,,,,
EARLY_ALERT,,1702795997,51.15.207.143,,,,,,,,BRUTE_FORCE,1702795981.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702789038,122.224.73.38,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702763470,185.222.209.151,138.0,13.0,3.0,Brute-force,0.1028,0.0,1.0,,,,,,
EARLY_ALERT,,1702796463,185.222.209.151,,,,,,,,BRUTE_FORCE,1702796409.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702394083,121.5.23.175,11.0,2.0,1.0,Single failure,0.1355,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702795368,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702790223,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702768332,185.165.29.57,276.0,64.0,3.0,Brute-force,0.0618,0.0,1.0,,,,,,
EARLY_ALERT,,1702797860,185.165.29.57,,,,,,,,BRUTE_FORCE,1702797842.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702797890,185.165.29.57,,,,,,,,SCAN,1702797842.0,14.0,14.0,unique_users=4 >= 4,14.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702790843,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702796884,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702715199,119.7.221.137,283.0,128.0,3.0,Brute-force,0.0569,0.0,1.0,,,,,,
EARLY_ALERT,,1702799155,119.7.221.137,,,,,,,,BRUTE_FORCE,1702799142.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702799213,116.196.86.246,,,,,,,,BRUTE_FORCE,1702799160.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702799429,183.96.119.62,,,,,,,,BRUTE_FORCE,1702799415.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702799471,183.96.119.62,,,,,,,,SCAN,1702799415.0,28.0,28.0,unique_users=4 >= 4,28.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702798401,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702729587,119.137.63.195,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702773071,51.15.221.204,31.0,13.0,3.0,Brute-force,-0.0182,1.0,1.0,,,,,,
EARLY_ALERT,,1702800461,51.15.221.204,,,,,,,,BRUTE_FORCE,1702800439.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702774643,5.188.10.182,0.0,1.0,1.0,Single failure,0.332,0.0,0.0,,,,,,
EARLY_ALERT,,1702800484,5.188.10.182,,,,,,,,BRUTE_FORCE,1702800462.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702800494,5.188.10.182,,,,,,,,SCAN,1702800462.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702799917,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794743,183.136.178.30,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794744,183.136.178.26,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794744,60.191.229.146,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794744,183.136.169.234,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794744,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702487013,60.172.229.172,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702795680,220.189.210.211,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702795729,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801432,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702790170,202.92.128.175,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702796224,122.224.73.38,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702802946,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702797403,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702798034,115.233.91.242,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1702805773,219.135.58.209,,,,,,,,BRUTE_FORCE,1702805762.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702804463,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702789373,5.188.10.180,127.0,23.0,3.0,Brute-force,0.0841,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702805976,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702807868,27.72.43.14,,,,,,,,BRUTE_FORCE,1702807841.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702807902,27.72.43.14,,,,,,,,SCAN,1702807841.0,10.0,10.0,unique_users=4 >= 4,10.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702807491,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801882,183.136.178.26,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801882,183.136.178.30,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801882,220.191.194.42,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801882,60.191.229.146,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801882,183.136.169.234,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702306686,121.170.212.116,12.0,2.0,1.0,Single failure,0.1341,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794873,103.207.39.212,11.0,5.0,2.0,Scan,0.1241,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702802850,220.189.210.211,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702802898,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809006,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702803412,122.224.73.38,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702804586,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702810521,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702805215,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702812038,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702813878,183.82.117.185,,,,,,,,BRUTE_FORCE,1702813848.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702813555,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702803034,202.92.128.175,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809020,183.136.169.234,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809020,183.136.178.30,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809020,183.136.178.26,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809020,60.191.229.146,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702809020,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702816179,207.194.34.105,,,,,,,,BRUTE_FORCE,1702816169.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702815072,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702810015,220.189.210.211,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702810070,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702810600,122.224.73.38,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816591,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702757916,195.154.37.122,7.0,3.0,2.0,Scan,0.0342,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702811772,115.233.91.246,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
EARLY_ALERT,,1702819117,202.47.5.16,,,,,,,,BRUTE_FORCE,1702819104.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702819121,202.47.5.16,,,,,,,,SCAN,1702819104.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702812401,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702818110,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702819629,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702821147,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816159,183.136.178.26,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816159,183.136.178.30,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816159,60.191.229.146,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816159,183.136.169.234,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702816159,220.191.194.42,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702801992,60.172.229.172,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
EARLY_ALERT,,1702823762,60.172.229.172,,,,,,,,BRUTE_FORCE,1702823752.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702822667,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702817195,220.189.210.211,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702817249,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702817792,122.224.73.38,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702806580,5.188.10.180,35.0,5.0,2.0,Scan,0.132,0.0,0.0,,,,,,
EARLY_ALERT,,1702825700,5.188.10.180,,,,,,,,BRUTE_FORCE,1702825666.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702824188,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702818971,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,NORMAL,1702429832,222.125.40.98,0.0,1.0,0.0,Normal,0.332,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702819602,115.233.91.242,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
EARLY_ALERT,,1702827011,218.31.113.113,,,,,,,,BRUTE_FORCE,1702826997.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702825712,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702750365,5.188.10.156,22.0,3.0,2.0,Scan,0.1325,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702827235,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702815948,202.92.128.175,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702828754,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702823321,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702823321,60.191.229.146,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702823320,183.136.178.26,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702823321,183.136.178.30,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702823321,183.136.169.234,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702789812,103.79.141.173,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702824395,220.189.210.211,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702824442,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830272,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702824994,122.224.73.38,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702831790,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702826183,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702826818,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794633,103.207.36.21,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702787574,51.15.129.62,32.0,13.0,3.0,Brute-force,-0.0182,1.0,1.0,,,,,,
EARLY_ALERT,,1702834612,51.15.129.62,,,,,,,,BRUTE_FORCE,1702834590.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702833305,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702800552,5.188.10.182,90.0,18.0,3.0,Brute-force,0.0897,0.0,1.0,,,,,,
EARLY_ALERT,,1702835954,5.188.10.182,,,,,,,,BRUTE_FORCE,1702835927.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702835962,5.188.10.182,,,,,,,,SCAN,1702835927.0,7.0,7.0,unique_users=4 >= 4,7.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702834821,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
EARLY_ALERT,,1702837501,112.35.8.128,,,,,,,,BRUTE_FORCE,1702837491.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830475,183.136.169.234,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830475,183.136.178.26,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830474,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830475,60.191.229.146,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702830475,183.136.178.30,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702836336,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702714458,193.201.224.232,1037.0,437.0,3.0,Brute-force,0.063,0.0,1.0,,,,,,
EARLY_ALERT,,1702838277,193.201.224.232,,,,,,,,BRUTE_FORCE,1702838266.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702831585,220.189.210.211,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702460359,123.150.200.121,10.0,2.0,1.0,Single failure,0.1326,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702831634,122.224.69.34,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837850,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702832200,122.224.73.38,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702794056,181.214.87.4,15.0,3.0,2.0,Scan,0.1301,0.0,0.0,,,,,,
EARLY_ALERT,,1702839729,181.214.87.4,,,,,,,,BRUTE_FORCE,1702839706.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702833386,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702796565,185.222.209.151,156.0,13.0,3.0,Brute-force,0.1016,0.0,1.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702839365,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702834026,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702828959,202.92.128.175,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702840882,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702781839,51.15.130.194,34.0,13.0,3.0,Brute-force,-0.0158,1.0,1.0,,,,,,
EARLY_ALERT,,1702842499,51.15.130.194,,,,,,,,BRUTE_FORCE,1702842484.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702842398,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837631,183.136.178.26,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837631,60.191.229.146,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837631,220.191.194.42,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837631,183.136.178.30,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702837631,183.136.169.234,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702843914,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702838764,220.189.210.211,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702838831,122.224.69.34,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702840711,185.222.209.151,22.0,3.0,2.0,Scan,0.1325,0.0,0.0,,,,,,
EARLY_ALERT,,1702846142,185.222.209.151,,,,,,,,BRUTE_FORCE,1702846088.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702839413,122.224.73.38,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702845430,115.71.16.143,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702765120,103.99.0.122,131.0,53.0,3.0,Brute-force,0.0815,0.0,1.0,,,,,,
EARLY_ALERT,,1702847602,103.99.0.122,,,,,,,,BRUTE_FORCE,1702847593.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702847607,103.99.0.122,,,,,,,,SCAN,1702847593.0,7.0,7.0,unique_users=4 >= 4,7.0
EARLY_ALERT,,1702847675,104.131.135.224,,,,,,,,BRUTE_FORCE,1702847657.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702847684,104.131.135.224,,,,,,,,SCAN,1702847657.0,11.0,11.0,unique_users=4 >= 4,11.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702840561,115.233.91.246,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702841205,115.233.91.242,2.0,2.0,1.0,Single failure,0.1042,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702846947,115.71.16.143,1.0,2.0,1.0,Single failure,0.0948,0.0,0.0,,,,,,
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702836120,5.188.10.182,193.0,40.0,3.0,Brute-force,0.0991,0.0,1.0,,,,,,
EARLY_ALERT,,1702848601,5.188.10.182,,,,,,,,BRUTE_FORCE,1702848569.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702798175,185.165.29.57,333.0,87.0,3.0,Brute-force,0.0624,0.0,1.0,,,,,,
EARLY_ALERT,,1702849272,185.165.29.57,,,,,,,,BRUTE_FORCE,1702849251.0,6.0,6.0,max_failure_streak=6 >= 6,6.0
EARLY_ALERT,,1702849305,185.165.29.57,,,,,,,,SCAN,1702849251.0,14.0,14.0,unique_users=4 >= 4,14.0
FINAL_CLASSIFICATION,KNOWN_ATTACK,1702848463,115.71.16.143,3.0,2.0,1.0,Single failure,0.1205,0.0,0.0,,,,,,
